customer_key,customer_id,first_name,last_name,email,loyalty_status,segment,region
2846,CUST02846,Bryan,Gaines,vickie03@example.org,Bronze,Premium,West
2847,CUST02847,George,Harper,smitchell@example.com,Bronze,Premium,East
2848,CUST02848,Anna,Freeman,hopkinsemily@example.com,Bronze,Standard,South
2849,CUST02849,Jennifer,Hernandez,chapmanvanessa@example.org,Silver,Premium,North
2850,CUST02850,Jill,Brown,villanuevajames@example.com,Silver,Standard,South
2851,CUST02851,Daniel,Carpenter,ofowler@example.com,Silver,Premium,North
2852,CUST02852,Jeanne,Nelson,andrea95@example.org,Bronze,Wholesale,West
2853,CUST02853,Philip,Kennedy,sharonburton@example.com,Silver,Standard,East
2854,CUST02854,Parker,Moore,ffisher@example.com,Platinum,Premium,East
2855,CUST02855,Lori,Brown,williamwarren@example.com,Platinum,Standard,East
2856,CUST02856,William,Crawford,kowens@example.com,Silver,Standard,South
2857,CUST02857,Donna,Charles,kaylaharris@example.org,Silver,Premium,South
2858,CUST02858,Sarah,Rice,tapiatammy@example.org,Bronze,Standard,South
2859,CUST02859,Samantha,Delgado,denise45@example.net,Gold,Premium,North
2860,CUST02860,Dana,Moses,cynthiastein@example.com,Bronze,Premium,North
2861,CUST02861,Theresa,Robertson,fordmichelle@example.net,Platinum,Standard,South
2862,CUST02862,Marisa,Archer,steven93@example.com,Platinum,Wholesale,North
2863,CUST02863,Sherry,Rodriguez,amylopez@example.com,Silver,Wholesale,West
2864,CUST02864,Denise,Coleman,markmcdonald@example.net,Platinum,Standard,South
2865,CUST02865,Allison,Brewer,stacey83@example.org,Silver,Premium,North
2866,CUST02866,Lauren,Little,fordrandy@example.com,Silver,Standard,East
2867,CUST02867,Ricardo,Nguyen,stacy27@example.com,Platinum,Premium,South
2868,CUST02868,Arthur,Wilcox,ellisamy@example.com,Silver,Wholesale,North
2869,CUST02869,Jeffrey,Rivera,hayden18@example.org,Platinum,Premium,North
2870,CUST02870,Brian,Perez,dianebenson@example.org,Bronze,Premium,East
2871,CUST02871,Chad,Mckinney,riosmark@example.net,Platinum,Standard,West
2872,CUST02872,Amy,Daugherty,john00@example.org,Gold,Standard,South
2873,CUST02873,Mark,Cooper,simmonsamber@example.org,Bronze,Wholesale,East
2874,CUST02874,Jeffery,Brown,ashleycollins@example.org,Bronze,Premium,East
2875,CUST02875,Maria,Chen,ilopez@example.com,Platinum,Standard,South
2876,CUST02876,Heather,Richard,fwaters@example.org,Bronze,Wholesale,West
2877,CUST02877,William,Tapia,qvalencia@example.com,Gold,Standard,South
2878,CUST02878,Kayla,Woods,angela64@example.net,Gold,Premium,West
2879,CUST02879,Jerry,Murphy,johnsonanthony@example.org,Bronze,Standard,East
2880,CUST02880,Samantha,Smith,acraig@example.org,Gold,Premium,South
2881,CUST02881,Rodney,Olson,bobbywilliamson@example.net,Silver,Standard,South
2882,CUST02882,David,Crawford,hernandezelizabeth@example.com,Silver,Wholesale,South
2883,CUST02883,Joseph,Rodriguez,erika89@example.net,Silver,Standard,North
2884,CUST02884,Julie,Singleton,vickieleonard@example.net,Silver,Premium,West
2885,CUST02885,Ashley,Holden,jennifernicholson@example.net,Bronze,Standard,North
2886,CUST02886,John,Hart,christopher73@example.net,Platinum,Standard,South
2887,CUST02887,Robert,Casey,julie40@example.net,Silver,Wholesale,South
2888,CUST02888,Amy,Williams,alicia56@example.com,Silver,Premium,West
2889,CUST02889,Anthony,Page,paulahayes@example.net,Gold,Wholesale,North
2890,CUST02890,Carrie,Gordon,thompsoncharles@example.net,Silver,Wholesale,North
2891,CUST02891,George,Watson,nancypena@example.com,Silver,Premium,West
2892,CUST02892,Patricia,Little,conniegray@example.com,Bronze,Wholesale,North
2893,CUST02893,Nicole,Young,loganelizabeth@example.org,Gold,Wholesale,South
2894,CUST02894,Kathleen,Bishop,atkinsrichard@example.org,Silver,Standard,East
2895,CUST02895,Michael,Bates,kayla75@example.net,Silver,Premium,North
2896,CUST02896,Caroline,Williams,samantha85@example.com,Bronze,Wholesale,South
2897,CUST02897,Daniel,Carpenter,clarkcarol@example.org,Silver,Premium,West
2898,CUST02898,Robert,Garcia,samanthapruitt@example.net,Platinum,Wholesale,North
2899,CUST02899,Andrea,Donaldson,sbell@example.org,Bronze,Standard,East
2900,CUST02900,David,Andrews,fmartinez@example.net,Platinum,Premium,East
2901,CUST02901,Jason,Moran,gregorytorres@example.com,Bronze,Standard,East
2902,CUST02902,Cathy,Suarez,jconner@example.net,Bronze,Wholesale,South
2903,CUST02903,Rachel,Brown,linda52@example.net,Gold,Premium,East
2904,CUST02904,Samantha,Love,danielroger@example.net,Gold,Premium,West
2905,CUST02905,Jamie,Gomez,abaker@example.net,Silver,Wholesale,East
2906,CUST02906,Dale,Clark,lisa54@example.com,Gold,Premium,North
2907,CUST02907,Joel,Peters,roberto39@example.com,Platinum,Wholesale,South
2908,CUST02908,Katherine,Clarke,ericlopez@example.net,Bronze,Premium,South
2909,CUST02909,Marcia,Warren,osmith@example.net,Silver,Standard,West
2910,CUST02910,Tara,Collins,ericasilva@example.org,Platinum,Standard,East
2911,CUST02911,Joseph,Martinez,clevine@example.org,Silver,Wholesale,South
2912,CUST02912,Todd,Johnson,devinnolan@example.net,Gold,Standard,East
2913,CUST02913,Phillip,Benson,christophermartinez@example.net,Platinum,Wholesale,East
2914,CUST02914,Anna,Edwards,garciajoshua@example.org,Bronze,Standard,East
2915,CUST02915,Victoria,Snyder,angelacole@example.net,Gold,Premium,West
2916,CUST02916,Karen,West,david46@example.org,Gold,Standard,North
2917,CUST02917,Cody,Wagner,wnguyen@example.com,Bronze,Premium,East
2918,CUST02918,Harold,Thompson,bryanvillegas@example.com,Platinum,Premium,North
2919,CUST02919,Heather,Smith,ewarren@example.net,Platinum,Standard,North
2920,CUST02920,Susan,Rice,carolkidd@example.org,Silver,Wholesale,North
2921,CUST02921,Amy,Lucas,alejandrorogers@example.com,Gold,Premium,West
2922,CUST02922,Ray,Wilson,robinosborn@example.net,Bronze,Premium,North
2923,CUST02923,Tracy,Davis,jeromebruce@example.net,Bronze,Wholesale,West
2924,CUST02924,Joel,Wiggins,sharonyoung@example.com,Silver,Wholesale,South
2925,CUST02925,Maria,Wallace,pfarmer@example.com,Gold,Standard,South
2926,CUST02926,Stacy,Wood,karariley@example.net,Gold,Premium,South
2927,CUST02927,Robin,Lloyd,pjones@example.com,Silver,Premium,South
2928,CUST02928,Ashley,Chavez,weisssandra@example.org,Gold,Premium,West
2929,CUST02929,Christopher,Harvey,kbrown@example.com,Platinum,Standard,North
2930,CUST02930,Chelsea,Arellano,jeffreygarcia@example.net,Platinum,Wholesale,West
2931,CUST02931,Matthew,Collins,allenstefanie@example.org,Gold,Standard,North
2932,CUST02932,Jim,Ferguson,jason11@example.com,Bronze,Premium,South
2933,CUST02933,Christopher,Griffin,leemartha@example.com,Bronze,Premium,East
2934,CUST02934,Scott,Simpson,ramirezmark@example.org,Bronze,Standard,North
2935,CUST02935,Calvin,Grant,morrisonsylvia@example.com,Bronze,Premium,South
2936,CUST02936,Lisa,Ortiz,ecaldwell@example.org,Gold,Standard,North
2937,CUST02937,Levi,Rodriguez,ryanallen@example.net,Silver,Wholesale,North
2938,CUST02938,Brittany,Ross,thomas82@example.com,Silver,Standard,South
2939,CUST02939,Philip,Jacobson,whitekristina@example.com,Silver,Premium,East
2940,CUST02940,Jose,Shannon,iwoods@example.com,Platinum,Premium,West
2941,CUST02941,Valerie,Barnes,davidlynn@example.net,Gold,Wholesale,East
2942,CUST02942,Dawn,Moore,alicemartinez@example.com,Bronze,Premium,South
2943,CUST02943,Trevor,Clements,haley42@example.org,Platinum,Wholesale,South
2944,CUST02944,Julia,Beasley,devin23@example.net,Platinum,Wholesale,North
2945,CUST02945,Peter,Mckenzie,brianaclark@example.com,Silver,Premium,North
2946,CUST02946,Lisa,Howard,rachel21@example.com,Silver,Standard,East
2947,CUST02947,Ryan,Huff,wdavis@example.com,Platinum,Standard,North
2948,CUST02948,Lance,Trevino,jessicaparker@example.net,Bronze,Wholesale,West
2949,CUST02949,Shane,Jones,jameshubbard@example.com,Gold,Standard,North
2950,CUST02950,Brian,Griffin,dgarcia@example.org,Platinum,Standard,East
2951,CUST02951,Seth,Green,pmurphy@example.com,Gold,Wholesale,South
2952,CUST02952,Kenneth,Jones,christina57@example.com,Gold,Standard,East
2953,CUST02953,Bradley,Mcmillan,smiller@example.com,Platinum,Standard,East
2954,CUST02954,Regina,Roberts,imckinney@example.com,Silver,Standard,East
2955,CUST02955,Thomas,Clark,dianawillis@example.com,Bronze,Standard,East
2956,CUST02956,Annette,Harrell,raymondyoung@example.org,Gold,Standard,North
2957,CUST02957,Robert,Kelly,jamescopeland@example.com,Platinum,Premium,North
2958,CUST02958,Paula,Sandoval,jeffrey95@example.net,Gold,Premium,South
2959,CUST02959,Holly,Washington,roger17@example.com,Silver,Standard,West
2960,CUST02960,Donna,Gibbs,paul05@example.com,Gold,Premium,North
2961,CUST02961,Shawn,Moreno,gmartin@example.org,Platinum,Standard,North
2962,CUST02962,Scott,Richards,lopezfelicia@example.com,Gold,Standard,South
2963,CUST02963,Barbara,Palmer,greenanthony@example.com,Bronze,Wholesale,North
2964,CUST02964,Kimberly,Miller,ycruz@example.org,Platinum,Premium,North
2965,CUST02965,Kimberly,Jones,keith31@example.org,Bronze,Premium,North
2966,CUST02966,Beth,Torres,jporter@example.net,Bronze,Standard,West
2967,CUST02967,Daniel,Gonzalez,christopherhoward@example.net,Bronze,Premium,West
2968,CUST02968,Alexis,Willis,jessicagordon@example.org,Platinum,Wholesale,West
2969,CUST02969,Amber,Clark,middletondouglas@example.com,Bronze,Standard,East
2970,CUST02970,Linda,Wallace,vmiller@example.net,Silver,Wholesale,South
2971,CUST02971,Joseph,Cannon,gloriaanderson@example.org,Silver,Standard,East
2972,CUST02972,Brandon,Cisneros,nicolemclaughlin@example.com,Platinum,Standard,East
2973,CUST02973,Laura,Porter,mkeller@example.org,Bronze,Standard,West
2974,CUST02974,Chloe,Parker,anthonywade@example.org,Silver,Wholesale,South
2975,CUST02975,Rachel,Calhoun,lindseyjackson@example.org,Bronze,Wholesale,East
2976,CUST02976,Maurice,Nelson,kevin75@example.net,Silver,Wholesale,East
2977,CUST02977,Courtney,Turner,brandy83@example.com,Silver,Standard,West
2978,CUST02978,Tamara,Sullivan,deborah33@example.org,Gold,Premium,East
2979,CUST02979,Jon,Reyes,calderonsarah@example.org,Silver,Standard,West
2980,CUST02980,Sonya,Hawkins,jennifer11@example.net,Gold,Standard,West
2981,CUST02981,Devin,Martinez,heidihayes@example.com,Bronze,Wholesale,West
2982,CUST02982,Margaret,Harding,lramirez@example.net,Silver,Standard,West
2983,CUST02983,Anthony,Lee,hamiltonvictoria@example.org,Silver,Premium,West
2984,CUST02984,Belinda,Jenkins,rfrye@example.net,Silver,Wholesale,East
2985,CUST02985,Sheila,White,warrenedwards@example.com,Platinum,Wholesale,North
2986,CUST02986,George,Johnson,juan39@example.net,Silver,Wholesale,East
2987,CUST02987,Allison,Powell,prichardson@example.com,Gold,Standard,South
2988,CUST02988,Michael,Arnold,kim01@example.org,Platinum,Wholesale,South
2989,CUST02989,Jacob,Nunez,ronald21@example.com,Platinum,Standard,East
2990,CUST02990,Wendy,Hudson,philipcross@example.org,Bronze,Standard,North
2991,CUST02991,Victoria,James,andrew79@example.com,Silver,Wholesale,West
2992,CUST02992,Susan,Moses,jeffreygreen@example.net,Bronze,Standard,North
2993,CUST02993,Isabel,Smith,bowmanadam@example.net,Bronze,Standard,North
2994,CUST02994,Donald,Brown,norrisshannon@example.net,Platinum,Standard,East
2995,CUST02995,Kimberly,Mills,millerjoy@example.net,Gold,Standard,South
2996,CUST02996,Christina,Marshall,jfox@example.org,Silver,Standard,East
2997,CUST02997,Daniel,Lang,ffranco@example.com,Bronze,Wholesale,West
2998,CUST02998,Robert,Davis,kimberlyrios@example.com,Bronze,Wholesale,North
2999,CUST02999,Holly,Grant,flynnwesley@example.org,Bronze,Premium,North
3000,CUST03000,Doris,Smith,dixonandrew@example.net,Platinum,Standard,North
3001,CUST03001,Adam,Oneill,zjohnson@example.com,Gold,Standard,East
3002,CUST03002,Zachary,Smith,april35@example.com,Silver,Wholesale,West
3003,CUST03003,David,Byrd,sierra66@example.org,Silver,Standard,South
3004,CUST03004,James,Pollard,nathanharris@example.org,Bronze,Standard,East
3005,CUST03005,Amy,Adams,stephanie79@example.com,Bronze,Wholesale,North
3006,CUST03006,Michaela,Macdonald,eking@example.net,Bronze,Standard,East
3007,CUST03007,Donald,Williams,ryangarrison@example.net,Bronze,Standard,North
3008,CUST03008,Daniel,Ochoa,sheryljohnson@example.org,Silver,Wholesale,North
3009,CUST03009,Dawn,Duarte,dcarpenter@example.com,Platinum,Wholesale,South
3010,CUST03010,Jeffrey,Wilson,jennifer62@example.net,Silver,Wholesale,North
3011,CUST03011,Brian,Hunter,cookryan@example.net,Silver,Standard,West
3012,CUST03012,Sharon,Watson,christopherbennett@example.org,Gold,Wholesale,South
3013,CUST03013,Amy,Harrington,todd68@example.com,Platinum,Wholesale,South
3014,CUST03014,Amanda,Rojas,epowell@example.com,Silver,Premium,South
3015,CUST03015,Margaret,Davis,jeremypatel@example.org,Gold,Standard,West
3016,CUST03016,Sally,Branch,chrismarshall@example.org,Platinum,Standard,North
3017,CUST03017,Raven,Jennings,whitewilliam@example.com,Platinum,Premium,East
3018,CUST03018,Brian,Wallace,imorales@example.org,Silver,Wholesale,South
3019,CUST03019,Tyler,Klein,yhayden@example.net,Silver,Wholesale,West
3020,CUST03020,Derek,Howard,manuelsanders@example.com,Gold,Premium,East
3021,CUST03021,Bradley,Haas,taylormary@example.net,Silver,Wholesale,West
3022,CUST03022,Isaiah,Cervantes,urodriguez@example.org,Platinum,Standard,South
3023,CUST03023,Timothy,Lane,lindseylewis@example.net,Bronze,Premium,East
3024,CUST03024,Candice,Garcia,adamsdavid@example.org,Gold,Standard,South
3025,CUST03025,Larry,Drake,smithcraig@example.net,Silver,Wholesale,South
3026,CUST03026,Dawn,Ruiz,bonillapaul@example.net,Platinum,Premium,South
3027,CUST03027,Melissa,Hoffman,kimfletcher@example.com,Silver,Standard,South
3028,CUST03028,Jose,Franklin,jennifer35@example.com,Gold,Premium,West
3029,CUST03029,Richard,West,linda02@example.com,Gold,Wholesale,West
3030,CUST03030,Amber,Taylor,chernandez@example.com,Bronze,Wholesale,South
3031,CUST03031,Katie,Jones,walkerbeth@example.com,Silver,Standard,West
3032,CUST03032,Ana,Lewis,jenniferroberts@example.com,Bronze,Standard,South
3033,CUST03033,Tyler,Lopez,vcortez@example.net,Bronze,Standard,East
3034,CUST03034,Jennifer,Snow,ucarpenter@example.net,Platinum,Wholesale,South
3035,CUST03035,Ronnie,Contreras,reillydebra@example.com,Platinum,Premium,South
3036,CUST03036,Amber,Lopez,pwiley@example.org,Gold,Wholesale,West
3037,CUST03037,John,Lee,xwilliams@example.org,Silver,Premium,West
3038,CUST03038,Julie,Wiggins,jeffery29@example.org,Bronze,Standard,West
3039,CUST03039,Caroline,Mcclure,ymayer@example.com,Platinum,Standard,North
3040,CUST03040,Jacob,Jacobs,garciajoseph@example.net,Silver,Standard,South
3041,CUST03041,Nicole,Wilson,gonzalezdavid@example.net,Platinum,Premium,North
3042,CUST03042,Rachel,Barber,heather61@example.com,Silver,Premium,East
3043,CUST03043,Ryan,Franklin,kellyibarra@example.org,Bronze,Standard,South
3044,CUST03044,Daniel,Anderson,jefferyhogan@example.net,Gold,Standard,East
3045,CUST03045,Gerald,Perry,judithbrown@example.org,Silver,Premium,East
3046,CUST03046,Kelsey,Miller,pnewman@example.net,Platinum,Premium,South
3047,CUST03047,Jessica,Yoder,briley@example.com,Silver,Premium,South
3048,CUST03048,Suzanne,Crosby,rebecca29@example.net,Silver,Premium,North
3049,CUST03049,William,Jackson,ycase@example.com,Gold,Standard,South
3050,CUST03050,Omar,Mosley,alexis63@example.org,Silver,Wholesale,East
3051,CUST03051,Alice,Dunn,martinezwilliam@example.com,Bronze,Premium,South
3052,CUST03052,Melissa,Erickson,frederickaaron@example.org,Platinum,Premium,East
3053,CUST03053,Jill,Jackson,frandolph@example.com,Silver,Standard,East
3054,CUST03054,Lori,Cantu,gbrewer@example.org,Gold,Standard,East
3055,CUST03055,Samantha,Daniels,william27@example.net,Silver,Premium,North
3056,CUST03056,Noah,Acosta,hmiller@example.com,Silver,Wholesale,South
3057,CUST03057,Amy,Turner,wernerashley@example.com,Gold,Wholesale,South
3058,CUST03058,Adriana,Hunt,richard30@example.net,Gold,Standard,South
3059,CUST03059,Anthony,Houston,ehenderson@example.com,Gold,Wholesale,West
3060,CUST03060,Charles,Pham,matthewroberson@example.org,Silver,Premium,West
3061,CUST03061,Johnny,Scott,ugarza@example.net,Gold,Premium,South
3062,CUST03062,Jeremy,Barton,xdavis@example.org,Silver,Wholesale,East
3063,CUST03063,Evan,Riddle,kburns@example.net,Bronze,Premium,South
3064,CUST03064,Elizabeth,Potter,melissaperez@example.com,Silver,Standard,East
3065,CUST03065,Kimberly,Walker,rodriguezkelly@example.net,Bronze,Wholesale,North
3066,CUST03066,Heather,Lang,rbrennan@example.com,Platinum,Premium,South
3067,CUST03067,Anthony,Miller,michelematthews@example.com,Gold,Wholesale,South
3068,CUST03068,Barbara,Wilson,paige48@example.org,Silver,Standard,East
3069,CUST03069,Christopher,Archer,nicoleramirez@example.org,Bronze,Wholesale,South
3070,CUST03070,Karen,Frazier,williamsaustin@example.com,Gold,Standard,North
3071,CUST03071,Mary,Smith,romankrista@example.com,Bronze,Wholesale,South
3072,CUST03072,Emily,Mcgee,sandragolden@example.org,Bronze,Standard,West
3073,CUST03073,Mandy,French,shanebrown@example.com,Bronze,Wholesale,South
3074,CUST03074,Jorge,Lee,nwatson@example.org,Platinum,Standard,North
3075,CUST03075,Connie,Carroll,ljohnson@example.org,Silver,Premium,West
3076,CUST03076,Melissa,Lane,andrewwagner@example.net,Gold,Wholesale,East
3077,CUST03077,Cody,Bennett,jdunn@example.net,Bronze,Premium,East
3078,CUST03078,Christopher,Goodwin,cindy46@example.net,Silver,Standard,South
3079,CUST03079,Richard,Weber,orivers@example.org,Platinum,Standard,West
3080,CUST03080,Nicole,Ray,oalvarez@example.net,Bronze,Standard,West
3081,CUST03081,Christopher,Chan,kristin80@example.org,Bronze,Wholesale,North
3082,CUST03082,Amanda,Miller,ztran@example.com,Bronze,Wholesale,South
3083,CUST03083,Elizabeth,Washington,chelsea21@example.net,Bronze,Standard,West
3084,CUST03084,William,Preston,norma91@example.net,Platinum,Standard,East
3085,CUST03085,Mark,Lopez,zmoreno@example.net,Platinum,Premium,West
3086,CUST03086,Mary,Griffith,wwu@example.org,Bronze,Premium,West
3087,CUST03087,Barbara,Mcdonald,alanthomas@example.net,Gold,Standard,West
3088,CUST03088,Kimberly,Carrillo,jacobcantu@example.org,Platinum,Premium,North
3089,CUST03089,Thomas,Lester,vgarcia@example.com,Silver,Standard,South
3090,CUST03090,Anthony,Sanchez,christopher00@example.org,Platinum,Standard,North
3091,CUST03091,Joe,Welch,travis29@example.org,Bronze,Premium,West
3092,CUST03092,Terri,Soto,blankenshipteresa@example.com,Gold,Standard,West
3093,CUST03093,Calvin,Martin,michaelpotter@example.net,Gold,Standard,East
3094,CUST03094,Jeffery,Mccann,deleonelizabeth@example.net,Platinum,Standard,West
3095,CUST03095,Jodi,Smith,mhammond@example.net,Gold,Wholesale,West
3096,CUST03096,Tracy,Bell,kristen17@example.org,Silver,Standard,South
3097,CUST03097,Joseph,Smith,henryelizabeth@example.com,Platinum,Premium,North
3098,CUST03098,Mike,Marks,sanchezphillip@example.com,Silver,Wholesale,South
3099,CUST03099,Tracy,Brown,thomastorres@example.com,Silver,Standard,East
3100,CUST03100,Lauren,Park,robertharris@example.org,Silver,Wholesale,North
3101,CUST03101,Leah,Robinson,kingmichael@example.org,Gold,Standard,North
3102,CUST03102,Christopher,Green,vgreer@example.net,Bronze,Wholesale,West
3103,CUST03103,Cheryl,Willis,nwoodard@example.net,Gold,Standard,West
3104,CUST03104,Krista,Colon,brianna30@example.org,Gold,Premium,West
